order_id,date,region,category,channel,units,unit_price,revenue,cost
9221,2025-07-20,East,Sports,In-Store,4,64.43,270.6,182.28
9222,2025-07-20,West,Electronics,Mobile App,4,175.64,702.57,453.52
9223,2025-07-20,South,Sports,In-Store,3,54.71,123.11,78.72
9224,2025-07-20,North,Electronics,Online,2,190.76,438.76,260.46
9225,2025-07-20,North,Beauty,Online,4,30.48,140.19,78.49
9226,2025-07-20,North,Sports,Online,1,50.59,58.17,34.44
9227,2025-07-20,West,Sports,In-Store,3,53.79,161.36,93.61
9228,2025-07-20,South,Apparel,In-Store,2,42.1,63.15,37.27
9229,2025-07-20,North,Electronics,In-Store,4,164.6,757.15,448.83
9230,2025-07-20,West,Apparel,Online,3,41.95,125.85,76.09
9231,2025-07-21,North,Beauty,In-Store,1,24.6,28.29,16.96
9232,2025-07-21,South,Electronics,In-Store,3,195.43,439.71,278.09
9233,2025-07-21,East,Beauty,In-Store,1,32.71,34.34,19.22
9234,2025-07-21,South,Electronics,Mobile App,1,125.64,94.23,59.53
9235,2025-07-21,North,Apparel,Online,3,50.07,172.73,106.88
9236,2025-07-21,South,Sports,Online,3,43.87,98.7,57.31
9237,2025-07-21,East,Electronics,Mobile App,4,207.22,870.33,520.02
9238,2025-07-21,South,Home & Kitchen,Online,2,60.12,90.18,57.89
9239,2025-07-21,North,Home & Kitchen,Online,3,73.17,252.45,144.34
9240,2025-07-21,East,Beauty,In-Store,2,28.1,59.02,34.83
9241,2025-07-21,North,Electronics,Mobile App,3,193.9,668.97,442.47
9242,2025-07-21,East,Apparel,Online,3,43.02,135.52,77.89
9243,2025-07-21,South,Sports,Mobile App,1,47.57,35.67,22.36
9244,2025-07-21,North,Beauty,Mobile App,3,28.11,97.0,63.72
9245,2025-07-21,South,Electronics,Mobile App,1,211.59,158.69,96.62
9246,2025-07-21,East,Home & Kitchen,Online,3,62.48,196.82,126.5
9247,2025-07-22,West,Sports,Online,3,52.95,158.85,96.77
9248,2025-07-22,South,Electronics,Online,4,209.68,629.04,378.71
9249,2025-07-22,East,Beauty,Online,3,33.95,106.93,64.53
9250,2025-07-22,North,Home & Kitchen,Online,2,69.98,160.96,101.73
9251,2025-07-22,South,Electronics,In-Store,1,175.31,131.49,78.31
9252,2025-07-22,North,Apparel,Online,1,35.9,41.29,27.05
9253,2025-07-22,South,Electronics,Online,3,178.02,400.55,231.55
9254,2025-07-22,West,Home & Kitchen,Online,3,59.26,177.79,102.8
9255,2025-07-22,North,Electronics,Online,2,196.04,450.89,269.5
9256,2025-07-22,North,Sports,Online,2,58.03,133.47,78.49
9257,2025-07-23,North,Beauty,Online,3,28.03,96.7,60.51
9258,2025-07-23,East,Beauty,Mobile App,2,21.74,45.64,25.35
9259,2025-07-23,East,Electronics,Online,2,191.8,402.77,259.5
9260,2025-07-23,East,Beauty,In-Store,4,28.22,118.52,76.11
9261,2025-07-23,South,Apparel,Online,3,42.28,95.13,52.87
9262,2025-07-23,West,Beauty,In-Store,4,27.23,108.91,60.66
9263,2025-07-23,East,Beauty,Mobile App,4,24.28,101.96,68.88
9264,2025-07-23,West,Home & Kitchen,Online,4,63.04,252.18,139.11
9265,2025-07-23,West,Electronics,Mobile App,2,148.8,297.6,189.77
9266,2025-07-23,North,Beauty,In-Store,4,33.58,154.48,89.35
9267,2025-07-23,West,Apparel,Online,3,58.0,173.99,98.22
9268,2025-07-24,North,Sports,Online,3,58.3,201.14,117.26
9269,2025-07-24,South,Apparel,Online,2,43.2,64.8,40.71
9270,2025-07-24,East,Home & Kitchen,Online,3,81.99,258.28,150.16
9271,2025-07-24,South,Beauty,In-Store,1,32.13,24.1,14.72
9272,2025-07-24,East,Sports,Online,1,60.53,63.55,35.23
9273,2025-07-24,North,Sports,In-Store,4,52.87,243.22,138.77
9274,2025-07-24,South,Electronics,In-Store,1,214.28,160.71,91.12
9275,2025-07-25,South,Home & Kitchen,Mobile App,2,63.8,95.71,58.02
9276,2025-07-25,North,Apparel,In-Store,2,44.72,102.85,66.27
9277,2025-07-25,North,Beauty,In-Store,2,32.12,73.87,45.65
9278,2025-07-25,West,Home & Kitchen,In-Store,3,77.24,231.71,142.22
9279,2025-07-25,South,Electronics,Online,1,198.95,149.21,94.28
9280,2025-07-25,North,Beauty,In-Store,1,29.93,34.42,23.16
9281,2025-07-25,South,Electronics,Online,4,192.6,577.79,377.97
9282,2025-07-26,West,Sports,Online,4,61.11,244.43,144.13
9283,2025-07-26,North,Sports,Online,1,58.8,67.61,41.31
9284,2025-07-26,West,Beauty,Online,4,26.16,104.65,58.75
9285,2025-07-26,South,Apparel,Mobile App,1,38.5,28.87,18.69
9286,2025-07-26,North,Electronics,Online,1,167.56,192.69,107.94
9287,2025-07-26,South,Beauty,Mobile App,3,25.98,58.45,37.64
9288,2025-07-26,North,Apparel,Online,1,47.96,55.15,30.68
9289,2025-07-26,North,Apparel,Online,2,46.24,106.36,62.37
9290,2025-07-26,East,Beauty,Online,2,25.28,53.08,31.97
9291,2025-07-26,West,Sports,Online,3,60.49,181.46,121.83
9292,2025-07-26,West,Sports,In-Store,3,58.86,176.58,100.83
9293,2025-07-26,West,Apparel,Online,1,37.63,37.63,21.91
9294,2025-07-26,East,Home & Kitchen,In-Store,1,66.87,70.21,39.69
9295,2025-07-27,North,Electronics,In-Store,4,195.66,900.02,497.39
9296,2025-07-27,South,Apparel,Online,1,45.73,34.3,19.39
9297,2025-07-27,West,Apparel,Online,2,44.07,88.14,53.56
9298,2025-07-27,North,Home & Kitchen,In-Store,4,62.53,287.62,193.78
9299,2025-07-27,South,Apparel,Online,4,44.84,134.52,86.28
9300,2025-07-27,East,Beauty,Online,4,34.79,146.12,92.03
9301,2025-07-27,West,Sports,Online,4,50.25,201.0,115.91
9302,2025-07-27,North,Sports,Mobile App,1,50.01,57.51,33.39
9303,2025-07-27,East,Beauty,Mobile App,2,34.2,71.82,41.79
9304,2025-07-27,East,Apparel,Online,3,48.32,152.21,96.52
9305,2025-07-27,East,Beauty,In-Store,3,32.71,103.03,66.7
9306,2025-07-27,South,Home & Kitchen,In-Store,2,68.61,102.91,62.79
9307,2025-07-27,West,Apparel,Online,1,45.66,45.66,30.29
9308,2025-07-27,West,Apparel,Online,3,41.02,123.07,79.9
9309,2025-07-27,East,Electronics,In-Store,3,186.36,587.05,379.45
9310,2025-07-27,South,Electronics,Mobile App,1,174.89,131.17,75.65
9311,2025-07-27,North,Electronics,Online,2,165.92,381.62,217.3
9312,2025-07-27,East,Electronics,Online,4,182.18,765.17,483.42
9313,2025-07-27,North,Beauty,Online,4,31.22,143.6,92.01
9314,2025-07-27,West,Beauty,In-Store,3,30.77,92.31,62.52
9315,2025-07-28,East,Home & Kitchen,Online,3,50.63,159.48,95.7
9316,2025-07-28,West,Electronics,Online,3,200.31,600.94,367.71
9317,2025-07-28,North,Electronics,In-Store,1,178.97,205.82,123.88
9318,2025-07-28,East,Home & Kitchen,In-Store,3,61.86,194.87,109.48
9319,2025-07-28,East,Apparel,Online,1,46.0,48.3,31.46
9320,2025-07-28,West,Beauty,Online,2,27.13,54.27,35.55
9321,2025-07-28,North,Home & Kitchen,Online,4,66.84,307.48,207.55
9322,2025-07-28,South,Electronics,In-Store,2,164.47,246.71,136.56
9323,2025-07-28,West,Electronics,Online,2,150.13,300.26,170.79
9324,2025-07-29,North,Electronics,Online,3,227.12,783.58,470.96
9325,2025-07-29,South,Apparel,In-Store,4,53.23,159.69,92.67
9326,2025-07-29,East,Home & Kitchen,Mobile App,2,64.81,136.09,87.96
9327,2025-07-29,West,Home & Kitchen,In-Store,1,59.06,59.06,39.1
9328,2025-07-29,South,Apparel,Online,4,49.0,146.99,90.42
9329,2025-07-29,East,Apparel,Online,3,47.84,150.7,92.09
9330,2025-07-29,East,Beauty,Mobile App,3,26.57,83.7,56.3
9331,2025-07-29,North,Apparel,Online,4,50.58,232.68,128.07
9332,2025-07-29,West,Beauty,Online,3,28.52,85.57,47.41
9333,2025-07-29,East,Sports,In-Store,1,54.3,57.02,32.46
9334,2025-07-29,East,Home & Kitchen,Mobile App,4,55.65,233.72,156.41
9335,2025-07-29,West,Electronics,Mobile App,2,217.72,435.45,272.04
9336,2025-07-29,South,Home & Kitchen,Online,4,74.22,222.67,132.66
9337,2025-07-29,West,Electronics,In-Store,1,207.81,207.81,139.08
9338,2025-07-29,North,Electronics,In-Store,3,185.13,638.68,410.44
9339,2025-07-30,East,Sports,Online,3,53.53,168.62,106.36
9340,2025-07-30,West,Home & Kitchen,In-Store,3,69.62,208.86,127.79
9341,2025-07-30,East,Sports,Online,1,60.93,63.97,38.44
9342,2025-07-30,West,Electronics,In-Store,1,153.24,153.24,101.19
9343,2025-07-30,North,Electronics,Online,2,196.99,453.07,251.57
9344,2025-07-30,North,Sports,Online,2,64.82,149.09,88.74
9345,2025-07-31,South,Home & Kitchen,Online,1,55.94,41.95,26.38
9346,2025-07-31,North,Beauty,Mobile App,4,27.7,127.4,76.52
9347,2025-07-31,East,Beauty,Online,3,28.72,90.47,51.71
9348,2025-07-31,North,Electronics,Online,2,176.66,406.31,233.2
9349,2025-07-31,South,Apparel,Mobile App,1,48.42,36.31,21.67
9350,2025-07-31,North,Beauty,Online,3,27.17,93.75,57.53
9351,2025-07-31,South,Electronics,Mobile App,1,168.26,126.2,78.28
9352,2025-08-01,West,Beauty,Online,4,27.69,110.77,70.74
9353,2025-08-01,West,Apparel,In-Store,2,37.75,75.5,50.8
9354,2025-08-01,North,Electronics,In-Store,3,174.65,602.53,351.6
9355,2025-08-01,East,Beauty,Online,2,30.51,64.08,38.36
9356,2025-08-01,East,Apparel,Online,2,40.94,85.96,51.99
9357,2025-08-01,East,Electronics,In-Store,3,170.12,535.88,340.43
9358,2025-08-01,East,Apparel,In-Store,1,38.22,40.13,25.75
9359,2025-08-01,West,Sports,In-Store,1,48.57,48.57,31.21
9360,2025-08-01,South,Beauty,Online,2,30.52,45.78,28.98
9361,2025-08-01,West,Beauty,Online,3,22.99,68.97,45.19
9362,2025-08-01,West,Electronics,Online,2,201.81,403.62,224.22
9363,2025-08-01,South,Home & Kitchen,In-Store,3,48.63,109.41,69.04
9364,2025-08-01,West,Beauty,Online,2,30.53,61.05,37.84
9365,2025-08-01,West,Apparel,In-Store,4,40.1,160.39,99.59
9366,2025-08-01,East,Home & Kitchen,Online,1,68.89,72.34,45.28
9367,2025-08-01,North,Electronics,In-Store,3,198.87,686.09,413.32
9368,2025-08-01,East,Sports,Mobile App,3,56.81,178.95,109.19
9369,2025-08-01,East,Beauty,In-Store,1,30.3,31.82,21.55
9370,2025-08-02,East,Sports,Mobile App,3,63.21,199.11,114.79
9371,2025-08-02,West,Sports,Mobile App,1,61.1,61.1,39.66
9372,2025-08-02,South,Home & Kitchen,Online,3,74.65,167.97,105.45
9373,2025-08-02,South,Electronics,In-Store,2,175.17,262.75,174.5
9374,2025-08-02,West,Home & Kitchen,Mobile App,1,40.99,40.99,25.1
9375,2025-08-02,East,Sports,Online,1,46.48,48.81,27.68
9376,2025-08-02,West,Electronics,Mobile App,4,207.92,831.66,497.05
9377,2025-08-02,South,Home & Kitchen,Online,3,67.23,151.26,96.23
9378,2025-08-02,East,Electronics,Mobile App,2,147.74,310.24,179.99
9379,2025-08-03,North,Apparel,Online,1,52.05,59.85,39.72
9380,2025-08-03,North,Apparel,Mobile App,1,46.97,54.02,35.53
9381,2025-08-03,West,Apparel,Online,4,46.27,185.09,103.63
9382,2025-08-03,East,Apparel,Online,3,36.27,114.24,67.33
9383,2025-08-03,North,Electronics,Online,1,155.21,178.49,118.5
9384,2025-08-03,West,Beauty,In-Store,1,33.95,33.95,19.75
9385,2025-08-03,West,Electronics,In-Store,4,216.84,867.36,508.33
9386,2025-08-03,East,Electronics,Mobile App,3,166.71,525.13,339.65
9387,2025-08-03,South,Beauty,Online,4,29.7,89.1,59.48
9388,2025-08-03,East,Sports,Online,4,54.42,228.58,154.9
9389,2025-08-03,North,Electronics,In-Store,2,203.34,467.69,269.67
9390,2025-08-03,North,Beauty,Mobile App,3,22.9,79.01,52.79
9391,2025-08-03,North,Electronics,Mobile App,2,184.02,423.25,255.65
9392,2025-08-03,North,Electronics,Online,2,174.44,401.2,228.24
9393,2025-08-03,East,Sports,Online,2,56.03,117.67,69.5
9394,2025-08-03,East,Apparel,Online,1,40.68,42.71,25.35
9395,2025-08-03,South,Beauty,Mobile App,4,28.77,86.3,57.87
9396,2025-08-03,West,Beauty,Online,1,31.61,31.61,19.73
9397,2025-08-03,South,Electronics,Online,3,163.49,367.86,229.03
9398,2025-08-04,North,Sports,Online,3,45.56,157.18,89.42
9399,2025-08-04,West,Electronics,In-Store,3,165.26,495.79,325.96
9400,2025-08-04,North,Apparel,Online,1,42.25,48.59,32.08
9401,2025-08-04,East,Electronics,Online,1,159.58,167.56,96.46
9402,2025-08-04,North,Electronics,Mobile App,2,207.91,478.2,320.46
9403,2025-08-04,East,Apparel,In-Store,4,41.6,174.73,107.93
9404,2025-08-04,South,Electronics,Online,3,161.78,364.0,236.65
9405,2025-08-04,West,Sports,Online,1,56.5,56.5,34.73
9406,2025-08-04,East,Apparel,Mobile App,2,48.82,102.52,69.31
9407,2025-08-04,East,Home & Kitchen,Online,4,70.02,294.09,192.63
9408,2025-08-04,South,Home & Kitchen,Online,2,58.6,87.9,50.72
9409,2025-08-04,North,Electronics,Mobile App,4,167.39,770.01,460.09
9410,2025-08-04,West,Home & Kitchen,Online,4,80.36,321.45,205.68
9411,2025-08-04,South,Electronics,Online,4,196.48,589.45,382.19
9412,2025-08-04,East,Beauty,Online,3,24.91,78.48,47.44
9413,2025-08-04,North,Beauty,Online,3,27.51,94.9,52.66
9414,2025-08-05,East,Home & Kitchen,Online,1,76.49,80.31,44.81
9415,2025-08-05,North,Home & Kitchen,Mobile App,1,75.25,86.54,48.23
9416,2025-08-05,East,Apparel,Mobile App,4,54.8,230.18,134.09
9417,2025-08-05,West,Home & Kitchen,In-Store,1,60.96,60.96,39.66
9418,2025-08-05,West,Home & Kitchen,In-Store,2,63.68,127.36,76.81
9419,2025-08-05,West,Apparel,In-Store,4,35.31,141.23,92.36
9420,2025-08-05,West,Home & Kitchen,Online,4,63.75,255.0,165.32
9421,2025-08-05,West,Apparel,Mobile App,1,47.65,47.65,30.23
9422,2025-08-05,West,Home & Kitchen,Online,3,55.32,165.96,95.73
9423,2025-08-05,East,Home & Kitchen,Online,2,72.48,152.21,99.59
9424,2025-08-05,East,Electronics,In-Store,2,207.99,436.78,256.94
9425,2025-08-05,North,Electronics,In-Store,1,160.63,184.72,119.21
9426,2025-08-05,North,Beauty,Online,3,26.56,91.62,58.8
9427,2025-08-05,West,Sports,Online,3,44.71,134.14,81.46
9428,2025-08-06,South,Home & Kitchen,Online,4,62.97,188.9,110.17
9429,2025-08-06,East,Beauty,In-Store,1,31.21,32.77,19.01
9430,2025-08-06,East,Beauty,Online,1,29.8,31.29,17.55
9431,2025-08-06,North,Beauty,Online,4,30.19,138.86,78.11
9432,2025-08-06,South,Electronics,In-Store,4,199.1,597.31,340.43
9433,2025-08-06,East,Electronics,Online,4,192.54,808.66,518.13
9434,2025-08-06,West,Home & Kitchen,Online,4,68.68,274.72,185.17
9435,2025-08-06,South,Beauty,Mobile App,1,26.92,20.19,12.76
9436,2025-08-06,West,Electronics,Online,4,202.75,810.98,531.39
9437,2025-08-06,South,Electronics,Online,3,156.63,352.41,231.44
9438,2025-08-06,East,Beauty,In-Store,2,30.79,64.67,40.39
9439,2025-08-06,East,Electronics,Online,1,189.03,198.48,133.64
9440,2025-08-07,North,Home & Kitchen,In-Store,2,61.95,142.48,95.26
9441,2025-08-07,North,Sports,Online,1,61.4,70.61,47.15
9442,2025-08-07,North,Electronics,Mobile App,3,218.73,754.64,490.34
9443,2025-08-07,North,Home & Kitchen,Mobile App,2,70.63,162.44,93.26
9444,2025-08-07,South,Electronics,Online,3,183.21,412.21,258.25
9445,2025-08-07,North,Apparel,In-Store,2,51.21,117.77,73.51
9446,2025-08-07,East,Home & Kitchen,In-Store,2,80.31,168.66,107.83
9447,2025-08-07,North,Home & Kitchen,Online,1,62.64,72.04,43.37
9448,2025-08-07,North,Sports,Online,3,55.39,191.09,111.52
9449,2025-08-07,West,Apparel,In-Store,2,57.09,114.19,72.62
9450,2025-08-07,North,Electronics,Online,2,171.83,395.2,226.4
9451,2025-08-07,South,Electronics,Mobile App,3,171.67,386.25,261.94
9452,2025-08-07,North,Apparel,Mobile App,3,47.58,164.15,103.8
9453,2025-08-07,North,Beauty,Mobile App,4,29.58,136.05,86.03
9454,2025-08-08,South,Beauty,Mobile App,4,34.08,102.23,61.95
9455,2025-08-08,North,Apparel,Mobile App,1,38.36,44.12,27.63
9456,2025-08-08,West,Electronics,In-Store,1,173.41,173.41,108.0
9457,2025-08-08,East,Apparel,Online,1,55.06,57.81,36.1
9458,2025-08-08,West,Electronics,Online,3,213.16,639.48,400.92
9459,2025-08-08,East,Sports,Online,1,45.71,48.0,27.47
9460,2025-08-08,North,Beauty,Online,1,24.41,28.07,17.79
9461,2025-08-08,West,Home & Kitchen,Online,4,64.91,259.65,154.06
9462,2025-08-08,East,Home & Kitchen,Mobile App,2,68.4,143.64,90.04
9463,2025-08-08,North,Electronics,In-Store,2,176.26,405.39,256.76
9464,2025-08-08,North,Sports,In-Store,3,62.6,215.96,138.97
9465,2025-08-08,East,Electronics,Online,3,173.79,547.43,312.35
9466,2025-08-08,North,Electronics,Mobile App,2,181.66,417.82,270.38
9467,2025-08-08,East,Beauty,In-Store,4,35.88,150.68,89.74
9468,2025-08-09,North,Home & Kitchen,Online,2,68.28,157.05,86.55
9469,2025-08-09,South,Electronics,In-Store,1,202.61,151.96,101.58
9470,2025-08-09,North,Electronics,Mobile App,1,187.81,215.98,127.72
9471,2025-08-09,East,Home & Kitchen,In-Store,1,65.27,68.53,38.34
9472,2025-08-09,East,Beauty,In-Store,2,26.44,55.53,37.39
9473,2025-08-09,West,Home & Kitchen,Online,1,62.97,62.97,42.71
9474,2025-08-09,North,Apparel,Mobile App,3,42.3,145.93,86.38
9475,2025-08-09,East,Sports,In-Store,2,58.23,122.28,67.47
9476,2025-08-09,West,Electronics,Online,3,212.64,637.93,393.84
9477,2025-08-09,South,Apparel,Online,1,42.44,31.83,19.96
9478,2025-08-09,South,Sports,Mobile App,1,54.74,41.06,24.31
9479,2025-08-09,South,Home & Kitchen,In-Store,3,60.13,135.3,85.93
9480,2025-08-09,North,Beauty,In-Store,1,32.51,37.38,24.75
9481,2025-08-10,South,Home & Kitchen,In-Store,3,56.7,127.57,80.03
9482,2025-08-10,West,Sports,In-Store,2,51.18,102.37,67.5
9483,2025-08-10,North,Apparel,In-Store,1,35.11,40.38,22.25
9484,2025-08-10,North,Electronics,Online,1,123.12,141.58,85.55
9485,2025-08-10,West,Home & Kitchen,Online,2,66.93,133.86,86.65
9486,2025-08-10,North,Electronics,In-Store,2,173.47,398.99,265.98
9487,2025-08-10,West,Electronics,Online,4,184.96,739.84,436.47
9488,2025-08-10,North,Electronics,In-Store,3,151.36,522.18,305.07
9489,2025-08-10,East,Apparel,Mobile App,2,53.69,112.74,72.28
9490,2025-08-10,North,Beauty,In-Store,3,32.53,112.23,76.28
9491,2025-08-10,East,Apparel,In-Store,3,39.12,123.23,76.87
9492,2025-08-10,West,Sports,Online,1,50.32,50.32,33.32
9493,2025-08-11,North,Sports,Online,1,49.83,57.3,38.74
9494,2025-08-11,East,Sports,Online,4,49.92,209.65,127.44
9495,2025-08-11,East,Apparel,Mobile App,4,44.95,188.8,110.12
9496,2025-08-11,East,Electronics,In-Store,1,187.74,197.13,121.86
9497,2025-08-11,West,Home & Kitchen,In-Store,4,73.86,295.45,178.34
9498,2025-08-11,East,Home & Kitchen,In-Store,2,60.37,126.77,72.94
9499,2025-08-11,South,Beauty,Online,3,27.06,60.88,36.51
9500,2025-08-11,West,Beauty,Online,2,28.32,56.65,34.71
9501,2025-08-11,West,Apparel,Online,1,44.04,44.04,28.93
9502,2025-08-11,West,Apparel,Online,1,44.43,44.43,27.43
9503,2025-08-11,South,Home & Kitchen,Online,1,65.26,48.94,29.5
9504,2025-08-11,West,Electronics,Online,3,175.11,525.32,296.86
9505,2025-08-12,East,Sports,Online,4,44.64,187.47,127.17
9506,2025-08-12,West,Sports,In-Store,4,43.58,174.31,114.25
9507,2025-08-12,South,Apparel,In-Store,3,39.86,89.69,58.32
9508,2025-08-12,South,Electronics,Online,4,184.99,554.96,337.59
9509,2025-08-12,East,Apparel,Online,3,49.04,154.47,103.71
9510,2025-08-12,South,Home & Kitchen,In-Store,2,60.85,91.27,59.86
9511,2025-08-12,South,Beauty,Online,4,29.38,88.15,55.25
9512,2025-08-12,East,Home & Kitchen,Online,3,60.52,190.63,106.91
9513,2025-08-12,North,Apparel,Online,2,52.2,120.07,73.05
9514,2025-08-12,West,Beauty,Online,3,26.59,79.78,51.88
9515,2025-08-13,West,Electronics,Online,4,171.1,684.39,401.25
9516,2025-08-13,East,Electronics,Mobile App,3,182.32,574.29,350.06
9517,2025-08-13,East,Electronics,Online,2,129.82,272.62,163.54
9518,2025-08-13,East,Beauty,In-Store,1,28.84,30.28,17.17
9519,2025-08-13,South,Home & Kitchen,Online,1,42.92,32.19,18.24
9520,2025-08-13,West,Home & Kitchen,Online,3,65.26,195.78,128.77
9521,2025-08-13,North,Sports,In-Store,1,41.73,47.99,28.53
9522,2025-08-13,West,Apparel,Mobile App,3,45.27,135.82,84.82
9523,2025-08-13,South,Beauty,Mobile App,3,31.63,71.17,46.22
9524,2025-08-13,South,Electronics,Online,4,165.13,495.4,315.64
9525,2025-08-13,North,Electronics,Online,2,155.56,357.79,203.84
9526,2025-08-13,West,Beauty,Online,4,26.36,105.43,60.1
9527,2025-08-14,North,Sports,In-Store,4,64.21,295.37,200.0
9528,2025-08-14,West,Home & Kitchen,Online,4,61.8,247.21,166.64
9529,2025-08-14,East,Sports,Online,1,51.81,54.4,31.39
9530,2025-08-14,South,Home & Kitchen,Online,4,68.89,206.67,140.45
9531,2025-08-14,West,Sports,Mobile App,4,60.52,242.08,140.29
9532,2025-08-14,North,Sports,Online,2,47.05,108.22,60.81
9533,2025-08-14,South,Beauty,Online,4,34.15,102.44,63.74
9534,2025-08-14,East,Apparel,Online,3,46.06,145.08,94.26
9535,2025-08-14,East,Beauty,Online,1,27.47,28.85,18.23
9536,2025-08-14,South,Home & Kitchen,In-Store,1,58.36,43.77,25.06
9537,2025-08-14,West,Beauty,Online,3,30.3,90.9,50.6
9538,2025-08-14,North,Apparel,In-Store,3,42.21,145.62,90.63
9539,2025-08-14,North,Sports,Online,4,53.43,245.79,155.22
9540,2025-08-14,East,Electronics,Online,4,209.74,880.89,517.21
9541,2025-08-14,East,Sports,Online,3,48.79,153.68,104.31
9542,2025-08-14,North,Apparel,Online,2,40.49,93.12,56.36
9543,2025-08-14,North,Beauty,In-Store,1,30.38,34.94,22.76
9544,2025-08-14,West,Apparel,Online,1,43.53,43.53,29.14
9545,2025-08-14,North,Home & Kitchen,Online,3,55.58,191.75,106.22
9546,2025-08-14,North,Electronics,Mobile App,2,156.51,359.98,244.51
9547,2025-08-15,West,Apparel,Online,4,48.56,194.22,120.86
9548,2025-08-15,East,Home & Kitchen,Online,4,62.77,263.65,158.75
9549,2025-08-15,East,Apparel,Online,2,43.66,91.69,56.32
9550,2025-08-15,East,Apparel,Mobile App,4,39.27,164.93,93.49
9551,2025-08-15,West,Sports,In-Store,4,57.74,230.95,130.35
9552,2025-08-15,West,Electronics,Mobile App,3,180.9,542.69,346.49
9553,2025-08-15,North,Apparel,In-Store,2,41.71,95.94,58.69
9554,2025-08-15,East,Beauty,In-Store,3,26.78,84.36,55.01
9555,2025-08-15,East,Beauty,Online,3,24.5,77.17,44.92
9556,2025-08-15,North,Beauty,In-Store,3,33.56,115.77,66.17
9557,2025-08-15,East,Home & Kitchen,Online,3,66.1,208.21,124.22
9558,2025-08-15,South,Electronics,Mobile App,2,155.57,233.36,142.72
9559,2025-08-15,East,Apparel,Online,3,43.12,135.82,77.86
9560,2025-08-16,South,Sports,Online,4,42.1,126.31,85.69
9561,2025-08-16,South,Apparel,In-Store,3,38.59,86.83,51.09
9562,2025-08-16,South,Sports,In-Store,1,56.24,42.18,27.36
9563,2025-08-16,West,Sports,Mobile App,1,59.89,59.89,36.38
9564,2025-08-16,West,Electronics,In-Store,2,181.86,363.71,202.64
9565,2025-08-16,East,Electronics,In-Store,3,164.27,517.46,339.82
9566,2025-08-16,West,Beauty,Online,1,28.82,28.82,16.55
9567,2025-08-16,South,Beauty,Online,3,29.81,67.07,39.06
9568,2025-08-16,West,Sports,Online,2,61.25,122.5,79.75
9569,2025-08-17,North,Beauty,Mobile App,2,27.03,62.18,41.91
9570,2025-08-17,South,Apparel,In-Store,2,53.93,80.89,53.96
9571,2025-08-17,East,Electronics,In-Store,3,177.03,557.64,313.67
9572,2025-08-17,East,Electronics,Online,4,165.78,696.26,453.84
9573,2025-08-17,North,Sports,Online,3,55.96,193.08,113.5
9574,2025-08-17,West,Electronics,In-Store,4,142.04,568.16,361.56
9575,2025-08-17,East,Home & Kitchen,Mobile App,1,68.07,71.48,41.62
9576,2025-08-17,North,Home & Kitchen,In-Store,1,52.87,60.8,37.95
9577,2025-08-17,East,Electronics,Online,2,181.76,381.69,216.8
9578,2025-08-17,East,Home & Kitchen,Online,2,67.83,142.43,86.03
9579,2025-08-17,West,Beauty,Mobile App,1,30.79,30.79,19.09
9580,2025-08-17,East,Sports,Online,2,55.16,115.83,76.09
9581,2025-08-17,East,Beauty,Online,4,27.89,117.12,72.56
9582,2025-08-17,North,Electronics,Online,2,175.07,402.66,257.2
9583,2025-08-18,West,Apparel,Mobile App,1,54.47,54.47,32.66
9584,2025-08-18,East,Home & Kitchen,Mobile App,1,78.98,82.93,50.86
9585,2025-08-18,North,Electronics,In-Store,4,176.29,810.94,487.9
9586,2025-08-18,North,Electronics,In-Store,3,198.33,684.25,416.45
9587,2025-08-18,South,Beauty,In-Store,4,20.65,61.95,39.32
9588,2025-08-18,South,Sports,Online,4,56.78,170.33,99.35
9589,2025-08-18,North,Electronics,Online,4,185.02,851.08,475.0
9590,2025-08-18,South,Home & Kitchen,Online,3,65.92,148.32,85.96
9591,2025-08-18,North,Beauty,Online,4,33.08,152.19,102.95
9592,2025-08-18,East,Beauty,Online,3,33.27,104.81,63.61
9593,2025-08-18,South,Sports,In-Store,4,57.05,171.15,113.61
9594,2025-08-18,East,Electronics,Online,2,175.39,368.31,225.14
9595,2025-08-18,East,Electronics,Online,3,172.97,544.86,327.78
9596,2025-08-18,East,Electronics,Online,1,184.14,193.34,130.75
9597,2025-08-18,East,Home & Kitchen,Mobile App,4,65.67,275.82,163.34
9598,2025-08-18,North,Beauty,Mobile App,4,30.97,142.45,89.59
9599,2025-08-18,North,Apparel,Online,2,40.87,94.01,56.51
9600,2025-08-18,West,Sports,In-Store,1,44.7,44.7,24.66
9601,2025-08-18,South,Beauty,Mobile App,1,34.39,25.8,15.49
9602,2025-08-18,East,Home & Kitchen,Online,4,71.99,302.36,184.55
9603,2025-08-18,East,Electronics,Online,2,175.96,369.52,224.66
9604,2025-08-19,West,Apparel,Online,2,47.0,93.99,52.36
9605,2025-08-19,East,Electronics,Online,4,180.98,760.14,419.38
9606,2025-08-19,North,Home & Kitchen,Online,2,80.62,185.43,113.61
9607,2025-08-19,West,Apparel,Online,1,51.69,51.69,30.52
9608,2025-08-19,West,Electronics,Online,2,191.36,382.71,247.26
9609,2025-08-19,North,Electronics,Online,1,150.36,172.91,103.08
9610,2025-08-19,West,Home & Kitchen,Online,4,72.87,291.49,190.09
9611,2025-08-19,North,Beauty,In-Store,2,23.29,53.56,30.71
